시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
강원도,동해시,동회동,,442,442,0,"대동1,2차",84.5525,201905,1,12300,6,1995,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,"대동1,2차",73.4675,201905,3,10000,13,1995,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,"대동1,2차",84.5525,201905,20,11700,1,1995,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,"대동1,2차",59.97,201905,29,6900,7,1995,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,대동3차,84.5525,201905,2,13000,11,1996,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,대동3차,59.3575,201905,24,7300,9,1996,청운1길 29,,-,-
강원도,동해시,동회동,,457,457,0,북삼2차웰메이드타운,84.9607,201905,13,24980,6,2019,효자로 636-2,,-,-
강원도,동해시,동회동,,457,457,0,북삼2차웰메이드타운,75.5869,201905,13,22400,2,2019,효자로 636-2,,-,-
강원도,동해시,동회동,,457,457,0,북삼2차웰메이드타운,75.5869,201905,27,23000,18,2019,효자로 636-2,,-,-
강원도,동해시,동회동,,442,442,0,현대4차,73.4675,201905,14,12000,8,1998,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,현대4차,59.3575,201905,20,7800,2,1998,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,현대4차,59.3575,201905,26,8900,11,1998,청운1길 29,,-,-
강원도,동해시,동회동,,442,442,0,현대5차,134.783,201905,8,18600,16,1999,청운1길 29,,-,-
강원도,동해시,묵호진동,,1-83,1,83,삼본임대,40.965,201905,10,3600,3,1996,해맞이길 231,,-,-
강원도,동해시,발한동,,802,802,0,동해KD아람채,84.9369,201905,16,23400,11,2019,지리골길 33,,-,-
강원도,동해시,발한동,,599-1,599,1,우석1차,32.28,201905,13,2700,3,1985,수원지2길 15,,-,-
강원도,동해시,발한동,,801,801,0,현대비에스앤씨현대썬앤빌동해파크힐,59.8993,201905,3,17700,15,2018,지리골길 31,,-,-
강원도,동해시,부곡동,,126-1,126,1,삼정상가2차,59.94,201905,8,7150,3,1994,임항로 55,,-,-
강원도,동해시,부곡동,,80,80,0,선샤인파크,84.99,201905,9,12700,8,2005,임항로 10,,-,-
강원도,동해시,부곡동,,80,80,0,선샤인파크,77.1,201905,13,11200,13,2005,임항로 10,,-,-
강원도,동해시,부곡동,,80,80,0,선샤인파크,77.1,201905,27,11200,5,2005,임항로 10,,-,-
강원도,동해시,부곡동,,599-32,599,32,우석2차,51.21,201905,24,4000,1,1987,수원지2길 23-4,,-,-
강원도,동해시,부곡동,,5-82,5,82,일정골든타워,59.93,201905,9,5800,7,1996,해안로 449,,-,-
강원도,동해시,부곡동,,5-82,5,82,일정골든타워,53.546,201905,25,7200,10,1996,해안로 449,,-,-
강원도,동해시,부곡동,,5-82,5,82,일정골든타워,30.273,201905,27,3000,6,1996,해안로 449,,-,-
강원도,동해시,부곡동,,5-82,5,82,일정골든타워,53.303,201905,28,3500,13,1996,해안로 449,,-,-
강원도,동해시,부곡동,,106-4,106,4,천보맨션,84.92,201905,4,5500,4,1994,부곡3길 26-13,,-,-
강원도,동해시,북평동,,151-5,151,5,북평주공2차,39.3,201905,22,4200,2,1989,전천로 270,,-,-
강원도,동해시,송정동,,1064-2,1064,2,매화,54.48,201905,13,2800,4,1986,송정2길 15,,-,-
강원도,동해시,어달동,,1-83,1,83,삼본임대,40.965,201905,4,5000,6,1996,해맞이길 231,,-,-
강원도,동해시,어달동,,1-83,1,83,삼본임대,40.965,201905,24,5500,5,1996,해맞이길 231,,-,-
강원도,동해시,용정동,,260-2,260,2,범주성지,59.92,201905,27,7200,5,1996,초원2길 5,,-,-
강원도,동해시,용정동,,260-2,260,2,범주성지,53.75,201905,28,5900,4,1996,초원2길 5,,-,-
강원도,동해시,용정동,,260-2,260,2,범주성지,59.92,201905,30,8000,2,1996,초원2길 5,,-,-
강원도,동해시,이도동,,155,155,0,이도1주공,49.62,201905,7,6230,8,1999,이원길 180-2,,-,-
강원도,동해시,이도동,,155,155,0,이도1주공,49.62,201905,15,6700,5,1999,이원길 180-2,,-,-
강원도,동해시,이도동,,154,154,0,이도2주공,59.39,201905,1,8300,7,1999,이원길 180-2,,-,-
강원도,동해시,천곡동,,1102,1102,0,동해금호어울림,84.906,201905,27,18000,21,2007,평릉길 14,,-,-
강원도,동해시,천곡동,,1077,1077,0,삼성,84.99,201905,15,14300,5,1991,대학로 31,,-,-
강원도,동해시,천곡동,,1060-2,1060,2,센트로빌,84.9685,201905,2,16000,10,2003,한섬로 73,,-,-
강원도,동해시,천곡동,,1060-2,1060,2,센트로빌,79.7485,201905,3,14000,7,2003,한섬로 73,,-,-
강원도,동해시,천곡동,,1060-2,1060,2,센트로빌,84.9685,201905,13,16800,14,2003,한섬로 73,,-,-
강원도,동해시,천곡동,,1004-1,1004,1,시영3차,49.94,201905,7,5150,3,1994,동굴로 20,,-,-
강원도,동해시,천곡동,,1004-1,1004,1,시영3차,49.94,201905,14,5700,3,1994,동굴로 20,,-,-
강원도,동해시,천곡동,,942,942,0,쌍용,83.7,201905,15,13100,6,2000,동굴로 149,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,51.09,201905,7,6200,1,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,51.13,201905,9,6800,2,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,43.97,201905,15,5600,4,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,51.13,201905,23,5950,1,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,43.97,201905,24,4000,5,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,1080,1080,0,천곡주공1차,51.09,201905,26,6350,3,1983,천곡로 20,,-,-
강원도,동해시,천곡동,,306,306,0,천곡주공3차,59.3,201905,13,6500,2,1985,동굴로 61-19,,-,-
